match_id,first_to_serve,home_team_seed,away_team_seed,custom_id,winner_code,default_period_count,start_datetime,match_slug,final_result_only,round_id,name,slug,cup_round_type,season_id,year,period_1,period_2,period_3,period_4,period_5,current_period_start_timestamp,tournament_id,tournament_name,tournament_slug,tournament_unique_id,tournament_category_name,tournament_category_slug,user_count,ground_type,tennis_points,has_event_player_statistics,crowd_sourcing_enabled,has_performance_graph_feature,display_inverse_home_away_teams,priority,competition_type,city,stadium,venue_id,country
11701662,1,7,14,vuDsoMYc,2,3.0,1696254900.0,lopez-martinez-bhatia,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701666,,3,,MLUsywCc,1,3.0,1696241400.0,blanch-harris,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701667,,A,,FvibsnWed,2,3.0,1696172400.0,bianchi-derdoy,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701668,,1,A,Aousgajc,1,3.0,1696251600.0,saraiva-dos-santos-dutra-da-silva,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701680,,,16,CXhsbAjd,2,3.0,1696233600.0,greco-klaffner,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701681,,,13,jaFbsibJc,2,3.0,1696233600.0,la-cagnina-carbonaro,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701682,,,15,kGncsvXYc,2,3.0,1696233600.0,teodosescu-alvisi,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701683,,,14,NTkcsocVc,2,3.0,1696237200.0,urgesi-paterno,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701684,,,12,czqcsebBc,1,3.0,1696233600.0,kozakova-mintegi-del-olmo,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701689,,1,10,kLysnpI,2,3.0,1696242000.0,santillan-caruso,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701697,1,4,10,HyAsgeqc,1,3.0,1696246500.0,jorge-lazaro-garcia,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701698,1,2,15,AuDbsRDDb,2,3.0,1696237200.0,kanev-hoste-ferrer,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701699,2,,11,ZvQsFkob,1,3.0,1696242300.0,seibold-jokic,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701700,1,1,16,ieBbsMadc,1,3.0,1696237200.0,amariei-portillo-ramirez,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701701,2,3,12,RdebswmEb,1,3.0,1696236900.0,maristany-zuleta-de-reales-rame,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701702,,4,11,XKccsGwYc,1,3.0,1696233600.0,lanik-puskar,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701703,,5,WC,xoIbskWed,1,3.0,1696233600.0,hausberger-zahraj,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701704,,,11,qEGcsWEDd,1,3.0,1696233600.0,firman-odorizzi,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701705,,,15,vRtcskqHd,2,3.0,1696244400.0,kargina-junge-ilges,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701706,,3,12,MbPsCjuc,2,3.0,1696233600.0,carnevalle-panak,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701707,,6,,PiBbsDugd,1,3.0,1696244400.0,sopkova-traversi,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701708,,3,,TkRstOmb,2,3.0,1696233600.0,masic-vojcinakova,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701709,,,10,BCacsFwYc,2,3.0,1696233600.0,michalik-zund,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701710,,8,14,kRHcstlcd,1,3.0,1696233600.0,simundza-kupcic,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701711,,2,14,uKIcsOjbd,1,3.0,1696235400.0,balus-semenistaja,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701712,,6,9,GawcsoTfd,1,3.0,1696233600.0,fix-malgiaritta,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701713,,8,12,bXcdsQBkd,2,3.0,1696244400.0,ionescu-slavikova,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701714,,1,13,EJpdsvutd,2,3.0,1696233600.0,mikovic-agwi,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701715,,7,9,akEcsQzjd,2,3.0,1696240800.0,bulat-vanik,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701716,,,15,GMrcsCItd,2,3.0,1696233600.0,jeran-dimic,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701717,,,12,ghndsYLWd,1,3.0,1696233600.0,falster-rathi,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701718,,,13,vKIcsHjDd,1,3.0,1696233600.0,haddad-roots,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701719,,7,,kCZbsYdmc,1,3.0,1696233600.0,osabuohien-rojas,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701720,,,15,QEqdsXftd,2,3.0,1696233600.0,soares-kalina,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701721,,8,,NutdsGdKd,1,3.0,1696233600.0,pan-philibert,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701722,,2,,cmGbsWTUc,2,3.0,1696233600.0,faucon-pohjola,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701723,,,10,gjPcsbKnd,2,3.0,1696233600.0,piana-rothensteiner,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701724,,,16,RGfdsTlDd,1,3.0,1696233600.0,laborde-pinto,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701725,,3,,wpEcsTwvd,1,3.0,1696233600.0,di-pietro-arangio,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701726,,,9,TgZcsQegd,1,3.0,1696233600.0,longueville-rakki,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701727,,,11,GupcsHCUd,2,3.0,1696233600.0,schoen-vinahradava,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701728,,2,,vNUbsFiId,1,3.0,1696233600.0,gombitova-jamshidi,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701729,,6,,rDicsmcGd,1,3.0,1696233600.0,beldiman-mozgaleva,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701730,,,16,HMIbsMuRb,1,3.0,1696233600.0,sodeyama-chehoudi,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701731,,5,,zypsXTYb,2,3.0,1696233600.0,brown-nesterov,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701732,,5,,GKXcsJQjd,1,3.0,1696233600.0,frant-berriri,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701733,,4,,zQjdsunEd,1,3.0,1696233600.0,schmitt-maute,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701734,,,15,vWedsvxud,2,3.0,1696233600.0,volkov-bathellier,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701735,,,10,POOcsqFqd,2,3.0,1696233600.0,holder-nad,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701736,,,9,MhfcsHbad,2,3.0,1696233600.0,schaer-oliver-moratalla,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701737,,7,,XPfdsqnpd,1,3.0,1696233600.0,panaras-venturini,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701738,,1,,wrLbsnpKc,1,3.0,1696233600.0,bargaoui-gulin,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701739,,,,TtObsyZCc,1,3.0,1696233600.0,almeida-junior-ki-lung-ng,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701740,,6,,hfZcsEQjd,2,3.0,1696233600.0,orlov-hermassi,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701741,,,,TCXbsUmGc,2,3.0,1696233600.0,morolli-ichikawa,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701742,,1,,tcibsmVId,1,3.0,1696233600.0,nav-tessa,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701743,,,12,ACtcshyJc,2,3.0,1696233600.0,munoz-krattiger,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701744,,,14,YtwbsVePd,1,3.0,1696233600.0,syrtveit-mihail,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701745,,4,,AtmcsxKIc,2,3.0,1696233600.0,varul-bossi,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701746,,8,,iMpdszuXd,1,3.0,1696233600.0,batkiewicz-bjork,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701747,,3,,iODbslFdd,1,3.0,1696233600.0,roe-flannelly-salazar,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701748,,,11,PeZcsQJed,2,3.0,1696233600.0,onofrei-villoslada,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701749,,3,7,BlBsxmwc,2,3.0,1696251600.0,bicknell-sakamoto,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701752,,WC,11,oGgsetVd,2,3.0,1696251600.0,wendler-filho-pereira,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701761,,WC,A,TuccszYqd,1,3.0,1696197300.0,svajda-trotter,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701779,2,,9,AXEsFzfb,1,3.0,1696245000.0,benamar-wagner,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701780,1,4,9,FRrbsPQOb,1,3.0,1696233600.0,iamachkine-curras-abasolo,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701781,1,WC,11,CqbcsbePd,2,3.0,1696241400.0,gonzalez-galino-zusman,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701782,1,,11,gRkbshdhd,1,3.0,1696239300.0,podrez-zaar,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701783,1,,,WKccsccmd,2,3.0,1696239600.0,hartig-brosset,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701784,2,3,16,ZrNbslvid,1,3.0,1696233600.0,regas-luis-sheyngezikht,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701785,1,,14,nJkcsNpZc,2,3.0,1696246200.0,bougouffa-lopatetska,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701786,2,8,15,RlKbsKArd,1,3.0,1696239000.0,martin-manzano-minin,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701787,1,1,,eNBcsjFdd,1,3.0,1696233600.0,goldberg-alviani-nedelchev,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701788,2,8,,yBAcsvgXc,1,3.0,1696241400.0,iliev-battesti,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701839,,4,7,cHhbsvLLc,1,3.0,1696247100.0,rocha-weis,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701840,,1,8,hMqsicib,2,3.0,1696250100.0,bertola-vesely,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701841,1,7,,llIbsLnHc,1,3.0,1696252200.0,costa-araujo-mansouri,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701842,2,5,,jckcsQBpc,1,3.0,1696250700.0,falkner-hance,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701843,2,6,,aItsXuDb,1,3.0,1696247100.0,kucmova-kolb,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701877,2,2,13,JbebsOwod,1,3.0,1696252800.0,jucha-bouquet,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701917,,,15,AlBcsvHQd,2,3.0,1696230000.0,clark-ibrahim,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701918,,,9,NKQbsNVqd,1,3.0,1696244400.0,kahsay-popyrin,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701919,,,16,jBMsdLmd,2,3.0,1696230000.0,varzandeh-el-sallaly,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701920,,WC,,KWecslXcd,2,3.0,1696239000.0,kukasian-tasenkov,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701921,,3,,fiBbsLhMc,1,3.0,1696230000.0,ridout-van-rensburg,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701922,,7,,ybkcsgrfd,2,3.0,1696244400.0,leather-sibille,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701923,,2,WC,cMgsYKKb,1,3.0,1696230000.0,jones-uzhylovsky,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701924,1,7,14,XYLbsYPfd,1,3.0,1696248000.0,baumgartner-cekirge,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701925,,,11,OOvcsGrfd,1,3.0,1696230000.0,nielsen-sada,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701926,,5,,NupcsVHyc,1,3.0,1696230000.0,tanner-macherla,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701927,,,10,hLqcstXKd,2,3.0,1696244400.0,bastiaansen-castelletti,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701928,,4,,aFocsoBVd,1,3.0,1696244400.0,herman-filar,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701929,,8,,hhfdslbXd,2,3.0,1696239000.0,mabrouk-ianin,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701930,,,12,KBdcsrzLc,1,3.0,1696239000.0,fumagalli-taddia,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701931,,,13,fGncsDtdd,1,3.0,1696239000.0,mossur-el-feky,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701932,,,14,ntKbsZtkc,2,3.0,1696230000.0,murgett-troebinger,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701933,1,2,WC,nfgdsnvMd,1,3.0,1696248000.0,roche-alcaya-cesar-porras,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11701934,,1,,DfPbsMArd,1,3.0,1696230000.0,bilardo-militi-ribaldi,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11702042,,,10,yEqsdYw,1,3.0,1696246200.0,karlovskiy-de-schepper,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11702214,,8,,IEVsZCwc,1,3.0,1696251600.0,hess-bruna,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11702216,,,WC,iCebsLtXd,1,3.0,1696251600.0,martaux-ortiz,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11702217,,,12,gJqbsnicc,1,3.0,1696251600.0,gagliardo-ciurletti,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11702218,,1,,EcecscKec,1,3.0,1696251600.0,barreiros-reyes-oliveira,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11702220,,WC,14,IPGcsjNRd,2,3.0,1696251600.0,meneo-vilicich,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11702221,,,15,BTodsOpJd,1,3.0,1696251600.0,dedura-palomero-amarilla,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11702222,,WC,,dObdsJlvd,2,3.0,1696251600.0,fernandez-martinez,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11702224,,5,,zcmdsBiId,1,3.0,1696251600.0,bibiloni-ratti,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11702225,,7,,QmDcsaIod,2,3.0,1696251600.0,mastri-leal,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11702230,,,WC,GnldsLKod,1,3.0,1696251600.0,buslje-matulovich,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11702232,,WC,10,KbGdsLbGd,2,3.0,1696251600.0,aguilar-cardozo-giovanniello,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11702238,,,,FvibsMqoc,2,3.0,1696251600.0,karakachian-derdoy,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11702241,,2,,pvNbsGDkd,1,3.0,1696251600.0,mariani-tenti,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11702242,,,,GxhdsZGFd,1,3.0,1696251600.0,rodriguez-fernandez,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11702243,,,,dQDcsFnld,2,3.0,1696251600.0,kurz-cardozo-mouilleron-salvo,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11702244,,,11,BQGcsxDYc,1,3.0,1696251600.0,basel-simonit,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11702248,2,2,,bzTswBdd,2,3.0,1696254900.0,lincer-noel,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11703221,1,4,,PrDbsqutd,1,3.0,1696249500.0,ivanov-repkin,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11703236,,WC,10,uEfdsQjkd,1,3.0,1696244400.0,safta-kotlikova,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11703242,1,,9,XOfdsECUd,1,3.0,1696242600.0,torcq-meduri,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11703331,2,3,,mRHcsiBjd,1,3.0,1696244400.0,van-den-ham-genov,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11703442,1,1,,tcibsRGfd,1,3.0,1696249800.0,pinto-tessa,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11703443,2,3,15,iODbsQEqd,2,3.0,1696249800.0,kalina-salazar,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11703444,1,,12,cmGbshyJc,1,3.0,1696249800.0,munoz-pohjola,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11703445,1,4,10,POOcszQjd,1,3.0,1696249800.0,maute-nad,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11703470,1,1,13,ohrsqNL,1,3.0,1696254900.0,grey-lizarazo,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11703524,1,7,,UmGcsqnpd,1,3.0,1696253400.0,panaras-morolli,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11703525,2,,,bEOsPWTd,1,3.0,1696252500.0,benson-milushev,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11673958,,,,,,,,,,28.0,Semifinal,semifinal,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11673962,,,,,,,,,,29.0,Final,final,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11673963,,,,,,,,,,28.0,Semifinal,semifinal,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11673993,,,,,,,,,,29.0,Final,final,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11674000,,,,,,,,,,28.0,Semifinal,semifinal,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11674008,,,,,,,,,,28.0,Semifinal,semifinal,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11674011,,,,,,,,,,29.0,Final,final,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11674026,,,,,,,,,,28.0,Semifinal,semifinal,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11674032,,,,,,,,,,29.0,Final,final,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11674034,,,,,,,,,,28.0,Semifinal,semifinal,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11674074,,,,,,,,,,29.0,Final,final,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11674103,,,,,,,,,,5.0,Round of 16,round-of-16,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11674105,,,,,,,,,,28.0,Semifinal,semifinal,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11674110,,,,,,,,,,27.0,Quarterfinal,quarterfinal,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11674111,,,,,,,,,,28.0,Semifinal,semifinal,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11674112,,,,,,,,,,27.0,Quarterfinal,quarterfinal,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11674113,,,,,,,,,,27.0,Quarterfinal,quarterfinal,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11674114,,,,,,,,,,27.0,Quarterfinal,quarterfinal,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11675440,,,,,,,,,,27.0,Quarterfinal,quarterfinal,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11675443,,,,,,,,,,27.0,Quarterfinal,quarterfinal,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11675444,,,,,,,,,,5.0,Round of 16,round-of-16,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11675445,,,,,,,,,,27.0,Quarterfinal,quarterfinal,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11675446,,,,,,,,,,5.0,Round of 16,round-of-16,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11675447,,,,,,,,,,27.0,Quarterfinal,quarterfinal,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11675448,,,,,,,,,,5.0,Round of 16,round-of-16,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11675449,,,,,,,,,,5.0,Round of 16,round-of-16,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11675450,,,,,,,,,,5.0,Round of 16,round-of-16,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11686269,,,,,,,,,,6.0,Round of 32,round-of-32,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11686272,,,,,,,,,,6.0,Round of 32,round-of-32,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11686275,,,,,,,,,,6.0,Round of 32,round-of-32,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11686276,,,,,,,,,,6.0,Round of 32,round-of-32,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11686281,,,,,,,,,,6.0,Round of 32,round-of-32,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11688311,,,,,,,,,,5.0,Round of 16,round-of-16,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11696863,,,,,,,,,,28.0,Semifinal,semifinal,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11697105,,,,,,,,,,32.0,Round of 64,round-of-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11697107,,,,,,,,,,32.0,Round of 64,round-of-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11697108,,,,,,,,,,32.0,Round of 64,round-of-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11697110,,,,,,,,,,32.0,Round of 64,round-of-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11697112,,,,,,,,,,32.0,Round of 64,round-of-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11697113,,,,,,,,,,32.0,Round of 64,round-of-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11697117,,,,,,,,,,32.0,Round of 64,round-of-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11697118,,,,,,,,,,32.0,Round of 64,round-of-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11697119,,,,,,,,,,32.0,Round of 64,round-of-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11697120,,,,,,,,,,32.0,Round of 64,round-of-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11697121,,,,,,,,,,32.0,Round of 64,round-of-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11697122,,,,,,,,,,32.0,Round of 64,round-of-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11697123,,,,,,,,,,32.0,Round of 64,round-of-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11697124,,,,,,,,,,32.0,Round of 64,round-of-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11697126,,,,,,,,,,32.0,Round of 64,round-of-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11697152,,,,,,,,,,28.0,Semifinal,semifinal,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11697216,,,,,,,,,,28.0,Semifinal,semifinal,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11697223,,,,,,,,,,28.0,Semifinal,semifinal,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11697237,,,,,,,,,,28.0,Semifinal,semifinal,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11697262,,,,,,,,,,28.0,Semifinal,semifinal,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11697278,,,,,,,,,,28.0,Semifinal,semifinal,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11697304,,,,,,,,,,28.0,Semifinal,semifinal,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11697306,,,,,,,,,,28.0,Semifinal,semifinal,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11697309,,,,,,,,,,28.0,Semifinal,semifinal,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11697316,,,,,,,,,,28.0,Semifinal,semifinal,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11698042,,,,,,,,,,28.0,Semifinal,semifinal,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11698055,,,,,,,,,,29.0,Final,final,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11698379,,,,,,,,,,29.0,Final,final,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11698395,,,,,,,,,,32.0,Round of 64,round-of-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11698397,,,,,,,,,,32.0,Round of 64,round-of-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11698398,,,,,,,,,,32.0,Round of 64,round-of-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11698399,,,,,,,,,,32.0,Round of 64,round-of-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11698400,,,,,,,,,,32.0,Round of 64,round-of-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11698401,,,,,,,,,,32.0,Round of 64,round-of-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11698402,,,,,,,,,,32.0,Round of 64,round-of-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11698403,,,,,,,,,,29.0,Final,final,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11698476,,,,,,,,,,29.0,Final,final,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11698477,,,,,,,,,,29.0,Final,final,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11698544,,,,,,,,,,29.0,Final,final,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11698550,,,,,,,,,,29.0,Final,final,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
